mp_id,formula,sites,composition,a_edge (angstrom),b_edge (angstrom),c_edge (angstrom),alpha_ang (deg),beta_ang (deg),gamma_ang (deg),crystal_system,space_group,total_magnetisation (bohr),energy_per_atom (eV/atom),formation_energy (eV/atom),energy_above_hull (eV/atom),stable,density (g/cc),band_gap (eV),direct_bandgap,volume (cubic-angstrom),bulk_modulus (GPa),shear_modulus (GPa)
mp-1207093,LuRu3C,5,Lu1 Ru3 C1,4.1024656,4.10244827,4.10244827,90.0,90.0,90.0,cubic,Pm-3m,3.1200000000000006e-05,-8.594351208,-0.27963909483333504,0.0,True,11.78909132249454,0.0,False,69.04483166261245,,
mp-772180,LuScO3,30,Lu1 Sc1 O3,6.109015092296628,6.109015092296628,12.114255,90.0,90.0,119.99999016974549,hex_,P6_3cm,0.00012000000000000002,-9.145822131333334,-4.006214216666667,0.040043889166662,False,6.817693970880811,3.0848,True,391.5342710979174,,
mp-776593,LuScO3,20,Lu1 Sc1 O3,5.379162,5.689607,7.942178,90.0,90.0,90.0,ortho,Pnma,0.0,-9.122406674,-3.982798759333333,0.063459346499996,False,7.321153565980165,4.606299999999999,False,243.07288147061354,,
mp-768293,LuSeO3,40,Lu1 Se1 O3,12.428271,5.857039,8.658127517178123,74.18797172804811,90.0,90.0,mono,P2_1/c,0.0012402,-7.1159742635,-2.543677874302084,0.03757851950781,False,6.614209923441077,1.7049999999999992,False,606.401787175432,,
mp-973655,LuSiO3,5,Lu1 Si1 O3,3.680431999999999,3.680431999999999,3.680431999999999,90.0,90.0,90.0,cubic,Pm-3m,0.0019206,-7.67381671,-2.715639010333333,0.878017376874995,False,8.362076567951654,0.0,False,49.85358501080958,,
mp-754231,LuTiO3,20,Lu1 Ti1 O3,5.264573,5.647997,7.620271,90.0,90.0,90.0,ortho,Pnma,3.9931144,-9.106556190000001,-3.6543436930000013,0.06194142325000301,False,7.9392844179742745,0.0,False,226.5833669216115,,
mp-754597,LuTlO3,20,Lu1 Tl1 O3,5.6952,5.8075600000000005,8.425783,90.0,90.0,90.0,ortho,Pnma,0.057764499999999004,-6.875757564500001,-2.528349047500002,0.083761391624997,False,10.18540535193216,1.0776,True,278.6845902675024,,
mp-973536,LuUO3,5,Lu1 U1 O3,4.192118,4.192118,4.192118,90.0,90.0,90.0,cubic,Pm-3m,3.0,-9.180594136,-3.049198040333332,0.7046519252701591,False,10.390680186641083,0.0,False,73.67166685696586,"{'voigt': 151.069, 'reuss': 151.069, 'vrh': 151.069}","{'voigt': 91.787, 'reuss': 80.132, 'vrh': 85.959}"
mp-755583,LuVO3,20,Lu1 V1 O3,5.241979,5.658672,7.593422,90.0,90.0,90.0,ortho,Pnma,7.9962171,-9.013287189500002,-3.323391881833334,0.005773750249996001,False,8.077266464533315,1.572499999999999,False,225.24094157379778,,
mp-973486,LuVO3,5,Lu1 V1 O3,3.853611,3.853611,3.853611,90.0,90.0,90.0,cubic,Pm-3m,1.9970962,-8.455128082,-2.765232774333333,0.563932857749998,False,7.947822037687013,0.0,False,57.22734779374253,,
mp-1206514,Mg3AsN,5,Mg3 As1 N1,4.20628578,4.20628578,4.20628578,90.0,90.0,90.0,cubic,Pm-3m,0.0,-8.16520575,-0.896367267250001,0.0,True,3.6111663522785493,2.281799999999999,False,74.42114156493827,,
mp-2647001,Mg3BiSb,5,Mg3 Bi1 Sb1,4.66434,4.664340925012236,7.360345,90.0,90.0,119.99999343976826,trig,P3m1,0.0,-2.878640086,-0.296550967,0.006847672124998001,False,4.83337560715199,0.1607,False,138.67855834589432,,
mp-1080847,Mg3SbN,5,Mg3 Sb1 N1,4.34531858,4.34531858,4.34531858,90.0,90.0,90.0,cubic,Pm-3m,0.0,-4.177674120000001,-0.705936314,0.0,True,4.223462046461523,1.623399999999999,False,82.0474083873499,,
mp-10185,Mg3ZnC,5,Mg3 Zn1 C1,4.406931,4.406931,4.406931,90.0,90.0,90.0,cubic,Pm-3m,1.3000000000000001e-05,-2.883171018,0.19279281150000002,0.23529440541999902,False,2.916752511512133,0.0,False,85.58718692460187,"{'voigt': 62.165, 'reuss': 62.165, 'vrh': 62.165}","{'voigt': 37.876, 'reuss': 36.623, 'vrh': 37.249}"
mp-1210575,MgAgF3,5,Mg1 Ag1 F3,4.399469,4.399469,4.399469,90.0,90.0,90.0,cubic,Pm-3m,0.0009352,-3.628846704,-1.587277784833332,1.195872592000001,False,3.688900357296797,0.0,False,85.15316324173547,,
mp-998358,MgAgF3,5,Mg1 Ag1 F3,3.9882169999999992,3.9882169999999992,3.9882169999999992,90.0,90.0,90.0,cubic,Pm-3m,2.03e-05,-4.79154036,-2.749971440833332,0.033178936000001005,False,4.951780314335952,2.375099999999999,False,63.436080433127024,,
mp-998418,MgAgF3,10,Mg1 Ag1 F3,5.526014784944826,5.526014784944826,5.526013837286113,59.86917556358458,59.86917556358458,59.86918219792704,trig,R-3c,0.0,-4.806576408,-2.765007488833332,0.018142888000001002,False,5.280776296610234,2.1901,False,118.96793829688532,,
mp-1185841,MgAlO3,5,Mg1 Al1 O3,3.6743040000000002,3.6743040000000002,3.6743040000000002,90.0,90.0,90.0,cubic,Pm-3m,0.3339832,-6.581299996,-2.537314224,0.42934857399999604,False,3.323581534958173,0.0,False,49.60497747034924,,
mp-1185693,MgBO3,5,Mg1 B1 O3,3.357238,3.357238,3.357238,90.0,90.0,90.0,cubic,Pm-3m,0.0040551,-6.330713881999999,-1.699964921833333,1.013810653249995,False,3.647354163171599,0.0,False,37.83958725006121,,
mp-1199652,MgBO3,40,Mg1 B1 O3,3.2204416147368673,10.434268,12.484543675067384,90.0,95.09562197890966,90.0,mono,P2_1/c,8.0040719,-7.16188117775,-2.531132217583333,0.18264335749999502,False,2.642311523145424,0.18879999999999902,False,417.8595139301743,,
mp-1185692,MgBeO3,5,Mg1 Be1 O3,3.490528,3.490528,3.490528,90.0,90.0,90.0,cubic,Pm-3m,2.0015331,-5.849290492,-1.806537312999999,0.649928676,False,3.175034331029491,0.0,False,42.52784519741567,,
mp-1185847,MgBiO3,5,Mg1 Bi1 O3,3.935588,3.935588,3.935588,90.0,90.0,90.0,cubic,Pm-3m,0.9979262,-5.71506759,-1.642190122000001,0.45651727566667005,False,7.662396584623495,0.0,False,60.95774362961122,,
mp-1376863,MgBiO3,20,Mg1 Bi1 O3,5.651679,5.70683,8.292801,90.0,90.0,90.0,ortho,Pnma,0.000368,-6.0475375975,-1.9746601295000001,0.12404726816667101,False,6.98521590062872,0.0,False,267.46913094087574,,
mp-2647164,MgCO3,60,Mg1 C1 O3,9.525298168162557,7.142288,8.243413120815674,90.0,102.90277733151697,90.0,mono,C2/m,0.0,-7.268449153166667,-2.127845448666667,0.31464865683333304,False,3.073357702044563,4.8023,False,546.6588860031457,,
mp-5348,MgCO3,10,Mg1 C1 O3,5.649855439768963,5.649855438365628,5.649855685096353,48.443210150664584,48.44320467685167,48.44319921852943,trig,R-3c,0.0,-7.583097810000001,-2.442494105500001,0.0,True,3.023645157788725,4.9603,False,92.60777472300774,,
mp-546079,MgCO3,10,Mg1 C1 O3,5.162860567148603,5.162860567148603,3.646814,90.0,90.0,110.97251162985687,ortho,C222_1,0.0,-7.205036176999999,-2.064432472499999,0.378061633000001,False,3.084978942928656,5.4366,False,90.76659996550487,"{'voigt': 96.327, 'reuss': 75.136, 'vrh': 85.731}","{'voigt': -151.957, 'reuss': 46.569, 'vrh': -52.694}"
mp-20424,MgCo3C,5,Mg1 Co3 C1,3.76239029,3.76239029,3.76239029,90.0,90.0,90.0,cubic,Pm-3m,2.243793,-6.500367282000002,-0.048490148500003,0.0,True,6.644650796392003,0.0,False,53.258819353494175,,
mp-1076820,MgCoO3,5,Mg1 Co1 O3,3.657883479999999,3.65787367,3.657875439999999,90.0,90.0,90.0,cubic,Pm-3m,2.6400955,-6.06259998,-1.34104603,0.5514157765000001,False,4.45262281611853,0.0,False,48.94265017651288,,
mp-755711,MgCoO3,20,Mg1 Co1 O3,6.382678415778756,6.382678415778756,4.96192623844823,86.81401285106325,86.81401285106325,83.42588969911102,mono,C2/c,3.9998958,-6.510295363500001,-1.7887414135,0.10372039299999901,False,4.352905594863571,0.16439999999999902,False,200.25535230021822,,
mp-756102,MgCoO3,20,Mg1 Co1 O3,4.927362,5.145678,7.191459,90.0,90.0,90.0,ortho,Pnma,4.0002481,-6.521940485,-1.800386535,0.09207527150000001,False,4.780675833063921,0.0,False,182.3366975439391,,
mp-761524,MgCoO3,10,Mg1 Co1 O3,5.356343431157117,5.356343431157117,5.356344352400152,54.750897471746754,54.750897471746754,54.75089365727723,trig,R-3,1.9982132,-6.5479177910000015,-1.826363841,0.06609796550000001,False,4.569557284977725,0.0,False,95.380426271781,,
mp-1346485,MgCrO3,20,Mg1 Cr1 O3,5.023085,5.228711,7.370666,90.0,90.0,90.0,ortho,Pnma,8.0000061,-7.61111737,-2.385637270000001,0.12049696800000001,False,4.264870753147212,0.229299999999999,False,193.58508667463838,,
mp-2225290,MgCrO3,5,Mg1 Cr1 O3,5.262659205060214,5.244500241935832,3.054912,90.0,90.0,116.0138206815511,mono,Pm,2.0002471,-7.559965722000001,-2.334485622000001,0.171648615999999,False,2.7239594734223602,0.9534,True,75.77346345087477,,
mp-1076317,MgCuO3,5,Mg1 Cu1 O3,3.731181,3.731181,3.731181,90.0,90.0,90.0,cubic,Pm-3m,0.045282199999999,-5.270100699999999,-1.155388759999999,0.49833060700000004,False,4.342774019810358,0.0,False,51.9444260137228,,
mp-1076368,MgFeO3,5,Mg1 Fe1 O3,3.765865,3.765865,3.765865,90.0,90.0,90.0,cubic,Pm-3m,3.9961674,-6.604848745999999,-1.615973897999998,0.5071998925000011,False,3.9844406862350312,0.0,False,53.40651528572358,,
mp-1279364,MgFeO3,20,Mg1 Fe1 O3,4.9928741676483295,5.40624239386369,7.771013136186877,84.32479156575621,93.06461284884215,90.65209114381669,tri,P-1,1e-07,-6.998651236500001,-2.0097763885,0.11339740200000001,False,4.083771894673067,0.2,False,208.42994947102036,,
mp-1303831,MgFeO3,20,Mg1 Fe1 O3,5.08213865420553,5.474779822415327,7.49991851409927,84.19248742411975,89.87475856486058,89.80349116213944,trig,R3,16.0002887,-6.998474354000001,-2.009599506,0.11357428450000001,False,4.100057629308676,0.229499999999999,False,207.60205016957303,,
mp-1372708,MgFeO3,20,Mg1 Fe1 O3,4.95391641,5.18178631,7.25737841,90.0,90.0,90.0,ortho,Pnma,15.7553774,-6.961707060500001,-1.9728322125000002,0.150341577999999,False,4.568921088104576,0.0,False,186.29789248800395,,
mp-752416,MgFeO3,20,Mg1 Fe1 O3,6.497502189002863,6.497502189002863,5.361173624170178,89.97931548020698,89.97931548020698,83.13996801661749,mono,C2/c,15.9994547,-6.936062445499999,-1.947187597499998,0.175986193000001,False,3.787819249982385,0.11290000000000001,False,224.71514966344782,,
mp-754508,MgFeO3,10,Mg1 Fe1 O3,5.506430095537217,5.506430095537217,5.506429910624124,55.144717116509376,55.144717116509376,55.14472314595074,trig,R-3,7.9899635,-6.997321393999999,-2.008446545999999,0.114727244500001,False,4.063720553067422,0.0,False,104.72919564011151,,
mp-1016827,MgGeO3,5,Mg1 Ge1 O3,3.718173,3.718173,3.718173,90.0,90.0,90.0,cubic,Pm-3m,0.000286199999999,-6.26025941,-2.040783233,0.5249547200000031,False,4.682288444475782,1.5499,False,51.40303697478925,"{'voigt': 185.85, 'reuss': 185.85, 'vrh': 185.85}","{'voigt': 101.137, 'reuss': 100.599, 'vrh': 100.868}"
mp-3047,MgGeO3,10,Mg1 Ge1 O3,4.881366293869084,4.881366293869084,6.93351539,90.0,90.0,146.49240550700532,ortho,Cmcm,0.0,-6.6438068285,-2.4243306515,0.14140730150000302,False,5.2779370042791545,2.4744,False,91.20375853022863,"{'voigt': 161.95, 'reuss': 160.675, 'vrh': 161.312}","{'voigt': 75.886, 'reuss': 14.598, 'vrh': 45.242}"
mp-3759,MgGeO3,10,Mg1 Ge1 O3,5.470433038838516,5.470433038838516,5.470433593643926,54.54174207659024,54.54174207659024,54.5417426411526,trig,R-3,0.0003523,-6.753412116999999,-2.533935939999999,0.031802013000004,False,4.764605969186327,3.633899999999999,False,101.02990576537422,"{'voigt': -431890715251260.7, 'reuss': 228.07, 'vrh': -215945357625516.3}","{'voigt': 1661529301845079.5, 'reuss': 3237.198, 'vrh': 830764650924158.4}"
mp-4575,MgGeO3,80,Mg1 Ge1 O3,5.33724565,8.92147031,18.81824604,90.0,90.0,90.0,ortho,Pbca,1.48e-05,-6.77236448675,-2.55288830975,0.012849643250003002,False,4.297680803345858,3.048999999999999,True,896.0510826234963,,
mp-4819,MgGeO3,20,Mg1 Ge1 O3,6.553720038829468,6.553720038829468,5.168550133802203,82.13121204896656,82.13121204896656,85.8309914098269,mono,C2/c,0.0,-6.77348626,-2.554010083,0.011727870000003,False,4.426262699821197,2.5261,False,217.50525204727657,"{'voigt': 115.181, 'reuss': 107.676, 'vrh': 111.428}","{'voigt': 68.008, 'reuss': 62.397, 'vrh': 65.203}"
mp-1185882,MgHgO3,5,Mg1 Hg1 O3,3.973459,3.973459,3.973459,90.0,90.0,90.0,cubic,Pm-3m,2.0172459,-4.313778647999999,-0.9569736345000011,0.512373026499998,False,7.223299178475568,0.0,False,62.734466400036546,,
mp-29483,MgInBr3,20,Mg1 In1 Br3,3.95662123,9.5483782,15.45483301,90.0,90.0,90.0,ortho,Pnma,0.0,-3.334993822499998,-1.474897149833331,0.011251461499999001,False,4.30963786597113,2.2355,False,583.8730184385521,,
mp-1185889,MgInO3,5,Mg1 In1 O3,3.883706,3.883706,3.883706,90.0,90.0,90.0,cubic,Pm-3m,1.0716981,-5.259050988,-1.412345633333333,0.800011728499999,False,5.304360757056846,0.0,False,58.578606738934866,,
mp-1232299,MgInS3,10,Mg1 In1 S3,6.8092664237511675,6.8092664237511675,6.516233002289129,75.66313301095352,75.66313301095352,120.21195451628193,mono,C2/m,0.038688299999999,-4.295739852,-0.9347953598333321,0.18116615775,False,3.449025661509575,0.0,False,226.58847478864658,,
mp-1232193,MgInSe3,20,Mg1 In1 Se3,7.0293765019296695,10.553355,8.510194729265011,90.0,109.55882991053713,90.0,mono,C2/m,0.0066698,-3.738031033,-0.762555394739582,0.27927762775000103,False,4.198219718202949,0.0,False,594.8880359468758,,
mp-1232401,MgInSe3,30,Mg1 In1 Se3,6.589908,6.589908228109099,30.146029,90.0,90.0,119.99999885494792,trig,R-3,0.820854299999999,-3.739910137666666,-0.7644344994062491,0.277398523083334,False,3.304244611367453,0.0,False,1133.7556581207348,,
mp-1237970,MgInSe3,10,Mg1 In1 Se3,6.566839407820478,6.566839407820478,8.02703332022784,81.46357951744505,81.46357951744505,119.45944918828445,mono,C2/m,0.1334849,-3.750943127,-0.775467488739582,0.266365533750001,False,4.335395817620319,0.0,False,288.03260275391074,,
mp-1016826,MgIrO3,5,Mg1 Ir1 O3,3.921368,3.921368,3.921368,90.0,90.0,90.0,cubic,Pm-3m,1.0065614,-6.250591468,-1.188034025999999,0.7838253469999991,False,7.284422688581256,0.0,False,60.29937371610635,"{'voigt': 172.48, 'reuss': 172.48, 'vrh': 172.48}","{'voigt': 17.06, 'reuss': 15.092, 'vrh': 16.076}"
mp-770581,MgMnO3,20,Mg1 Mn1 O3,5.008101,5.227589,7.304405,90.0,90.0,90.0,ortho,Pnma,11.9977123,-7.416279121,-2.289005456586206,0.076736935,False,4.4195458038819755,0.6265000000000001,True,191.23146819271153,,
mp-770618,MgMnO3,10,Mg1 Mn1 O3,5.381283556522161,5.381250292429531,5.381132296497097,54.57638600701568,54.57836697538061,54.575891791176396,trig,R-3,5.9999998,-7.493016056,-2.365742391586207,0.0,True,4.389989282729596,0.0,False,96.25948702724264,,
mp-976446,MgMnO3,5,Mg1 Mn1 O3,3.73567,3.73567,3.73567,90.0,90.0,90.0,cubic,Pm-3m,3.0942055,-7.002803858,-1.875530193586207,0.49021219800000004,False,4.05295230583769,0.0,False,52.132135357475256,,
mp-1185896,MgMoO3,5,Mg1 Mo1 O3,4.002462,4.002462,4.002462,90.0,90.0,90.0,cubic,Pm-3m,1.937616499999999,-7.251489126,-1.787488498,0.640768282999999,False,4.357174622302637,0.0,False,64.1182487522513,,
mp-1342607,MgMoO3,20,Mg1 Mo1 O3,5.279528,5.403173,7.850493,90.0,90.0,90.0,ortho,Pnma,7.9999228,-7.832319317999999,-2.368318689999999,0.059938091000001005,False,4.990059310663976,0.067899999999999,False,223.94475808554958,,
mp-1206415,MgNi3B,5,Mg1 Ni3 B1,3.862388,3.862388,3.862388,90.0,90.0,90.0,cubic,Pm-3m,0.1910327,-5.395825264,-0.26577089883333205,0.043298927155301,False,6.086498227777272,0.0,False,57.6192627834772,,
mp-10700,MgNi3C,5,Mg1 Ni3 C1,3.78357767,3.78360493,3.7835918,90.0,90.0,90.0,cubic,Pm-3m,0.5675262,-5.770199084,-0.13028997449999902,0.0,True,6.511522035702708,0.0,False,54.164247253077946,"{'voigt': 168.29, 'reuss': 168.29, 'vrh': 168.29}","{'voigt': 63.165, 'reuss': 48.429, 'vrh': 55.797}"
mp-1017629,MgNiH3,5,Mg1 Ni1 H3,3.31395467,3.31395467,3.31395467,90.0,90.0,90.0,cubic,Pm-3m,7e-07,-3.771069215999999,-0.25184801374999904,0.005229102625000001,False,3.9248227925200103,0.0,False,36.39482964119878,"{'voigt': 109.663, 'reuss': 109.663, 'vrh': 109.663}","{'voigt': 26.818, 'reuss': 26.807, 'vrh': 26.812}"
mp-1016843,MgOsO3,5,Mg1 Os1 O3,3.916779,3.916779,3.916779,90.0,90.0,90.0,cubic,Pm-3m,1.1611625,-6.9130522459999995,-1.372708153999999,0.6486560359999991,False,7.25514550317498,0.0,False,60.0879244515128,"{'voigt': 174.473, 'reuss': 174.473, 'vrh': 174.473}","{'voigt': 16.282, 'reuss': 8.103, 'vrh': 12.192}"
mp-675651,MgPS3,10,Mg1 P1 S3,6.090788278909172,6.088793440948576,7.080204606687772,81.98286681119272,73.80104248894864,59.987994972805446,mono,C2/m,0.0,-4.944037280000002,-1.051832831428571,0.0,True,2.303994842602907,2.7986,False,218.3408527787415,,
mp-30943,MgPSe3,10,Mg1 P1 Se3,7.910538789456937,7.910538605178698,7.910539208579264,47.912447713283115,47.912441831547646,47.912442338755596,trig,R-3,0.0,-4.388379354000001,-0.8816437593348221,0.0,True,3.88560064823108,2.0382,False,249.71224882379616,,
mp-976722,MgPbO3,5,Mg1 Pb1 O3,3.980508,3.980508,3.980508,90.0,90.0,90.0,cubic,Pm-3m,2.0071721,-5.531777046,-1.494377025999999,0.5007348609999991,False,7.359026699548187,0.0,False,63.068935851015254,,
mp-1185941,MgReO3,5,Mg1 Re1 O3,3.922568,3.922568,3.922568,90.0,90.0,90.0,cubic,Pm-3m,0.0019014,-7.510970314,-1.7264768664999992,0.649838266071427,False,7.112386319166634,0.0,False,60.35474831531324,,
mp-1016929,MgRhO3,5,Mg1 Rh1 O3,3.900215,3.900215,3.900215,90.0,90.0,90.0,cubic,Pm-3m,1.2406907,-5.9975308599999995,-1.229798679999999,0.7168978250000001,False,4.903871935055412,0.0,False,59.32881099084245,,
mp-1016829,MgRuO3,5,Mg1 Ru1 O3,3.883346,3.883346,3.883346,90.0,90.0,90.0,cubic,Pm-3m,2.01969,-6.605691234,-1.455940119999999,0.6339806869999961,False,4.916010490277894,0.0,False,58.5623184227951,"{'voigt': 161.797, 'reuss': 161.797, 'vrh': 161.797}","{'voigt': 56.868, 'reuss': 29.966, 'vrh': 43.417}"
mp-769322,MgSO3,40,Mg1 S1 O3,11.9919,5.345052,8.093435278041705,80.11213057641088,90.0,90.0,mono,P2_1/c,0.0004819,-6.396531487,-2.2739889675000002,0.057395501428568,False,2.712901206739214,4.9221,True,511.06165747636624,,
mp-769347,MgSO3,20,Mg1 S1 O3,8.767642,4.354948999999999,6.509737818435163,87.33532097575157,90.0,90.0,mono,P2_1/c,2.1200000000000004e-05,-6.380499914,-2.2579573945,0.07342707442856801,False,2.792015009862193,5.0797,False,248.29017437019598,,
mp-769397,MgSO3,30,Mg1 S1 O3,7.80003466362195,7.80003466362195,7.800033920758358,109.407327821515,109.407327821515,109.40733519003936,trig,R-3,0.0011818,-6.405517005000001,-2.2829744855,0.048409983428567005,False,2.839734892336902,5.009399999999999,False,366.17673124008184,,
mp-1342178,MgSbO3,20,Mg1 Sb1 O3,7.950041,5.549974,5.565261855125237,88.1896285555884,90.0,90.0,mono,P2_1/m,0.0090651,-6.294361626500001,-2.1736907725,0.198446433708335,False,5.251981473191789,0.5657000000000001,True,245.4308162618618,,
mp-1347225,MgSbO3,20,Mg1 Sb1 O3,5.542728,5.46965,9.717378708273648,56.22988206831811,90.0,90.0,mono,P2_1/c,0.000335399999999,-6.334188657499999,-2.213517803499999,0.15861940270833602,False,5.263511708376719,1.997199999999999,False,244.89317614820442,,
mp-1232175,MgScS3,10,Mg1 Sc1 S3,6.850932395520189,6.850932395520189,6.7965153858889344,75.33910698875896,75.33910698875896,119.27273035160663,mono,C2/m,1.9931835,-5.549591523,-1.473987958499999,0.317098725499999,False,2.281295228076674,0.080099999999999,False,240.86843499652252,,
mp-1232226,MgScS3,30,Mg1 Sc1 S3,6.45091,6.450910054103142,17.54988,90.0,90.0,119.99999972256356,trig,R-3,3.4823792,-5.652508107,-1.576904542499999,0.214182141499999,False,2.606368895450113,0.0,False,632.4799367170557,,
mp-1232150,MgScSe3,10,Mg1 Sc1 Se3,7.264376125067589,7.264376125067589,6.7921466232290655,76.31356706547577,76.31356706547577,121.8543174309802,mono,C2/m,2.0600000000000003e-05,-5.028159294,-1.338024583406249,0.291540521249999,False,3.82343570141866,0.0,False,265.9173497134681,,
mp-1232171,MgScSe3,10,Mg1 Sc1 Se3,7.232177950087304,7.232177950087304,7.232178324483225,56.17814523735703,56.17814523735703,56.1781461117763,trig,R-3,0.049602799999999,-5.138133900000001,-1.44799918940625,0.18156591524999902,False,4.170007604380365,0.0,False,243.8167948310451,,
mp-12271,MgSeO3,20,Mg1 Se1 O3,5.01646551,5.91728012,7.64763004,90.0,90.0,90.0,ortho,Pnma,0.0,-6.018788838000003,-2.024735936468753,0.0,True,4.425838297097966,4.0013,False,227.0109625140416,,
mp-1016928,MgSiO3,5,Mg1 Si1 O3,3.527218,3.527218,3.527218,90.0,90.0,90.0,cubic,Pm-3m,5.4e-06,-7.143716374,-2.763782162,0.46725523316666606,False,3.798717709629779,2.9292,False,43.8830602686278,"{'voigt': 230.404, 'reuss': 230.404, 'vrh': 230.404}","{'voigt': 141.839, 'reuss': 128.235, 'vrh': 135.037}"
mp-1020115,MgSiO3,80,Mg1 Si1 O3,8.964748,5.279397,18.688608556562283,84.76841032028106,90.0,90.0,mono,Pc,6.27e-05,-7.598188193,-3.218253981,0.012783414166666,False,3.028080834974024,4.7633,False,880.8185370473699,,
mp-1020117,MgSiO3,80,Mg1 Si1 O3,8.921515,5.337009,18.773233638811323,85.5503432914377,90.0,90.0,mono,Pc,9.490000000000004e-05,-7.59981809975,-3.21988388775,0.011153507416666,False,2.99287976023703,4.7652,True,891.1783782826484,,
mp-1020118,MgSiO3,80,Mg1 Si1 O3,5.1299150000000004,8.952562,18.53411,90.0,90.0,90.0,ortho,Pca2_1,0.000108399999999,-7.592485359875001,-3.212551147875,0.018486247291665002,False,3.133463698335612,4.800600000000001,True,851.1953505444209,,
mp-1020123,MgSiO3,80,Mg1 Si1 O3,8.990492,5.198045,18.800924509286585,83.89327500963105,90.0,90.0,mono,P2/c,1.2e-05,-7.5903141325,-3.210379920499999,0.020657474666666002,False,3.052970790018315,4.6316,True,873.6374877360022,,
mp-1020124,MgSiO3,80,Mg1 Si1 O3,8.982054999999999,5.25606,18.531421941600627,89.77495837376159,90.0,90.0,mono,P2_1/c,5.2999999999999975e-06,-7.600779998,-3.220845786,0.010191609166666001,False,3.04868456115695,4.8602,False,874.8657585325333,,
mp-1020125,MgSiO3,80,Mg1 Si1 O3,5.331131,8.92094,18.707792,90.0,90.0,90.0,ortho,Pca2_1,0.0001307,-7.59980997875,-3.219875766749999,0.011161628416666,False,2.997791369517442,4.831,True,889.7182633334282,,
mp-1020361,MgSiO3,80,Mg1 Si1 O3,8.900028,5.352521,18.641411934607206,88.79596128174207,90.0,90.0,mono,P2/c,6.0400000000000004e-05,-7.600457427249999,-3.220523215249999,0.010514179916667001,False,3.004147518035803,4.7926,False,887.8358053691328,,
